gene_a.name,gene_a.identifier,gene_b.name,gene_b.identifier,SL.cellline,SL.pubmed_id,SL.source,SL.statistic_score
EPL1,850520,EAF3,856134,null,18676811,BioGrid,0.45
EPL1,850520,SIC1,850768,null,18676811,BioGrid,0.45
EPL1,850520,MMS22,851030,null,18676811,BioGrid,0.45
EPL1,850520,HPC2,852516,null,18676811,BioGrid,0.45
EPL1,850520,ANP1,856675,null,18676811,BioGrid,0.45
EPL1,850520,APC1,855549,null,18676811,BioGrid,0.45
EPL1,850520,ESC2,851965,null,18676811,BioGrid,0.45
EPL1,850520,CDC50,850456,null,18676811,BioGrid,0.45
EPL1,850520,SNF6,856360,null,18676811,BioGrid,0.45
EPL1,850520,VPS34,850941,null,18676811,BioGrid,0.45
EPL1,850520,SLX5,851549,null,18676811,BioGrid,0.45
EPL1,850520,SPT20,854017,null,18676811,BioGrid,0.45
EPL1,850520,BRE2,850702,null,18676811,BioGrid,0.45
EPL1,850520,SNF2,854465,null,18676811,BioGrid,0.45
EPL1,850520,COG6,855687,null,18676811,BioGrid,0.45
EPL1,850520,FYV6,855589,null,18676811,BioGrid,0.45
EPL1,850520,VPS51,853890,null,18676811,BioGrid,0.45
EPL1,850520,VMA5,853782,null,18676811,BioGrid,0.45
EPL1,850520,SPT3,852001,null,18676811,BioGrid,0.45
EPL1,850520,SWA2,851918,null,18676811,BioGrid,0.45
EPL1,850520,POP2,855788,null,18676811,BioGrid,0.45
EPL1,850520,EAF5,856696,null,18676811,BioGrid,0.45
EPL1,850520,SGO1,854240,null,18676811,BioGrid,0.45
EPL1,850520,ELP6,855360,null,18676811,BioGrid,0.45
EPL1,850520,CSM3,855067,null,18676811,BioGrid,0.45
EPL1,850520,PDX1,853107,null,18676811,BioGrid,0.45
EPL1,850520,DYN2,852034,null,18676811,BioGrid,0.45
EPL1,850520,SWD1,851265,null,18676811,BioGrid,0.45
EPL1,850520,RCY1,853226,null,18676811,BioGrid,0.45
EPL1,850520,SSN2,852053,null,18676811,BioGrid,0.45
EPL1,850520,COG7,852879,null,18676811,BioGrid,0.45
EPL1,850520,CDC26,850597,null,18676811,BioGrid,0.45
EPL1,850520,TVP18,855093,null,18676811,BioGrid,0.45
EPL1,850520,PTC1,851558,null,18676811,BioGrid,0.45
EPL1,850520,MSC1,854911,null,18676811,BioGrid,0.45
EPL1,850520,CKB2,854204,null,18676811,BioGrid,0.45
EPL1,850520,CTK1,853718,null,18676811,BioGrid,0.45
EPL1,850520,SNF12,855757,null,18676811,BioGrid,0.45
EPL1,850520,RAD6,852822,null,18676811,BioGrid,0.45
EPL1,850520,CDC23,856571,null,18676811,BioGrid,0.45
EPL1,850520,MON2,855420,null,18676811,BioGrid,0.45
EPL1,850520,EAF7,855586,null,18676811,BioGrid,0.45
EPL1,850520,TAF14,855974,null,18676811,BioGrid,0.45
ALD6,856044,ALD4,854556,null,23692528,BioGrid,0.4
ALD6,856044,TDA9,854894,null,23692528,BioGrid,0.4
BFA1,853513,SKP1,851928,null,17205042,BioGrid,0.4
BFA1,853513,BIK1,850328,null,14764870,BioGrid,0.25
BFA1,853513,CTF4,856254,null,14764870,BioGrid,0.25
BFA1,853513,RAD50,855471,null,14764870,BioGrid,0.25
BFA1,853513,KAR3,856263,null,14764870,BioGrid,0.25
BFA1,853513,GIM4,856715,null,14764870,BioGrid,0.25
BFA1,853513,PAC10,852969,null,14764870,BioGrid,0.25
BFA1,853513,BUB3,854191,null,14764870,BioGrid,0.25
MOT2,856799,CAF120,855443,null,17513889,BioGrid,0.4
MOT2,856799,UBP6,850562,null,17513889,BioGrid,0.4
MOT2,856799,SPT20,854017,null,17513889,BioGrid,0.4
MOT2,856799,BUL1,855318,null,17513889,BioGrid,0.4
MOT2,856799,RPL13A,851477,null,22243599,BioGrid,0.4
MOT2,856799,RAD6,852822,null,17513889,BioGrid,0.4
MOT2,856799,MRX4,855935,null,17513889,BioGrid,0.4
MOT2,856799,BLM10,850541,null,21321079,BioGrid,0.4
MOT2,856799,NHP6A,856165,null,16272410,BioGrid,0.4
MOT2,856799,RPA49,855473,null,17513889,BioGrid,0.4
MOT2,856799,CDC39,850455,null,11023781,BioGrid,0.4
MOT2,856799,YMR085W,855109,null,17513889,BioGrid,0.4
MOT2,856799,NOT3,854773,null,11023781,BioGrid,0.4
MOT2,856799,PRE9,853036,null,21321079,BioGrid,0.4
MOT2,856799,MRT4,853860,null,17513889,BioGrid,0.4
MOT2,856799,PRE10,854544,null,21321079,BioGrid,0.4
MOT2,856799,YKE2,850897,null,17513889,BioGrid,0.4
MOT2,856799,VMA13,856148,null,17513889,BioGrid,0.4
MOT2,856799,PPN1,852063,null,17513889,BioGrid,0.4
MOT2,856799,PIB1,851908,null,17513889,BioGrid,0.4
MOT2,856799,VPS4,856303,null,17513889,BioGrid,0.4
MOT2,856799,RPN4,851542,null,21321079,BioGrid,0.4
MOT2,856799,BUR2,850923,null,20386698,BioGrid,0.4
MOT2,856799,RPL13B,855173,null,22243599,BioGrid,0.4
MOT2,856799,PSH1,854102,null,17513889,BioGrid,0.4
MOT2,856799,NOT5,856186,null,17513889,BioGrid,0.4
MOT2,856799,ECM29,856355,null,21321079,BioGrid,0.4
MOT2,856799,URE2,855492,null,17513889,BioGrid,0.4
MOT2,856799,VPS38,851074,null,17513889,BioGrid,0.4
MOT2,856799,DOA1,853667,null,17513889,BioGrid,0.4
MOT2,856799,VMA4,854509,null,17513889,BioGrid,0.4
MOT2,856799,VPS8,851261,null,17513889,BioGrid,0.4
MOT2,856799,TAF1,853191,null,12215531,BioGrid,0.4
MOT2,856799,EST1,850934,null,17513889,BioGrid,0.4
MOT2,856799,MMS22,851030,null,17513889,BioGrid,0.4
MOT2,856799,NNT1,850991,null,17513889,BioGrid,0.4
MOT2,856799,VMA11,855842,null,17513889,BioGrid,0.4
MOT2,856799,ATG7,856576,null,22243599,BioGrid,0.4
MOT2,856799,BRO1,856021,null,17513889,BioGrid,0.4
MOT2,856799,NPL4,852468,null,17513889,BioGrid,0.4
MOT2,856799,RPN10,856607,null,21321079,BioGrid,0.4
MOT2,856799,HSL7,852431,null,17513889,BioGrid,0.4
MOT2,856799,PGD1,852860,null,17513889,BioGrid,0.4
MOT2,856799,VPS5,854235,null,17513889,BioGrid,0.4
MOT2,856799,ATG17,851142,null,22243599,BioGrid,0.4
MOT2,856799,VPS27,855739,null,17513889,BioGrid,0.4
MOT2,856799,VAM10,854234,null,17513889,BioGrid,0.4
MOT2,856799,CBF1,853523,null,17513889,BioGrid,0.4
MOT2,856799,SNF2,854465,null,17513889,BioGrid,0.4
MOT2,856799,RPS7A,854263,null,22243599,BioGrid,0.4
MOT2,856799,ARF1,851335,null,17513889,BioGrid,0.4
MOT2,856799,SOD1,853568,null,17513889,BioGrid,0.4
MOT2,856799,GUF1,850996,null,17513889,BioGrid,0.4
MOT2,856799,GAL11,854106,null,17513889,BioGrid,0.4
MOT2,856799,DOA4,851641,null,21321079,BioGrid,0.4
MOT2,856799,ECM4,853951,null,17513889,BioGrid,0.4
MOT2,856799,YKR005C,853874,null,17513889,BioGrid,0.4
MOT2,856799,YOR302W,854478,null,17513889,BioGrid,0.4
MOT2,856799,NHP6B,852386,null,16272410,BioGrid,0.4
MOT2,856799,LOT5,853652,null,17513889,BioGrid,0.4
FOL3,855140,RMA1,853727,null,18408719,BioGrid,0.4
RAS1,854268,RAS2,855625,null,2558053,BioGrid,0.4
CDC24,851190,CSE4,853817,null,9286667,BioGrid,0.4
CDC24,851190,BEM1,852499,null,22117027,BioGrid,0.4
CDC24,851190,BEM4,855942,null,8754839,BioGrid,0.4
CDC24,851190,ROM2,851086,null,19339687,BioGrid,0.4
CDC24,851190,CSL4,855489,null,9286667,BioGrid,0.4
CDC24,851190,ROM1,852961,null,19339687,BioGrid,0.4
CDC24,851190,RTF1,852607,null,9286667,BioGrid,0.4
CDC24,851190,VMA5,853782,null,9286667,BioGrid,0.4
CDC24,851190,CEP3,855204,null,9286667,BioGrid,0.4
CDC24,851190,CDC42,850930,null,7941732,BioGrid,0.4
BUL2,854929,BSC5,855806,null,22307975,BioGrid,0.4
BUL2,854929,YNR068C,855805,null,22307975,BioGrid,0.4
SVF1,851947,SUR2,851891,null,17057230,BioGrid,0.4
NAS2,854810,RVS161,850367,null,18931302,BioGrid,0.25
NAS2,854810,ECM29,856355,null,23995839,BioGrid,0.4
ALG1,852407,CLN2,855819,null,8821656,BioGrid,0.4
ALG1,852407,GUK1,852065,null,9413430,BioGrid,0.4
ALG1,852407,CLN1,855239,null,8821656,BioGrid,0.4
SED5,850713,SEC22,850973,null,9202032,BioGrid,0.4
SED5,850713,BOS1,850767,null,9202032,BioGrid,0.4
SED5,850713,COG3,856901,null,12011112,BioGrid,0.4
CIN1,854531,GIM4,856715,null,14764870,BioGrid,0.25
CIN1,854531,MAD3,853439,null,14764870,BioGrid,0.25
CIN1,854531,MCM21,851916,null,14764870,BioGrid,0.25
CIN1,854531,DYN2,852034,null,14764870,BioGrid,0.25
CIN1,854531,GIM3,855569,null,14764870,BioGrid,0.25
CIN1,854531,HHT1,852295,null,18676811,BioGrid,0.45
CIN1,854531,DYN1,853928,null,14764870,BioGrid,0.25
CIN1,854531,ARP1,856530,null,14764870,BioGrid,0.25
CIN1,854531,BUB1,853100,null,14764870,BioGrid,0.25
CIN1,854531,KAR9,855859,null,14764870,BioGrid,0.25
CIN1,854531,KIP2,855948,null,14764870,BioGrid,0.25
CIN1,854531,NIP100,855929,null,14764870,BioGrid,0.25
CIN1,854531,PAC10,852969,null,14764870,BioGrid,0.25
CIN1,854531,CTF19,856089,null,14764870,BioGrid,0.25
CIN1,854531,CHL4,851841,null,14764870,BioGrid,0.25
CIN1,854531,PAC11,852099,null,14764870,BioGrid,0.25
RTT105,856841,YKU70,855328,null,30065069,BioGrid,0.4
RTT105,856841,RAD51,856831,null,30065069,BioGrid,0.4
RTT105,856841,YKU80,855132,null,30065069,BioGrid,0.4
RTT105,856841,RAD52,854976,null,30065069,BioGrid,0.4
CSM1,850447,RTT107,856559,null,16487579,BioGrid,0.25
CSM1,850447,GIM4,856715,null,16487579,BioGrid,0.25
CSM1,850447,PMR1,852709,null,16487579,BioGrid,0.25
CSM1,850447,AIM10,856820,null,16487579,BioGrid,0.25
CSM1,850447,YAF9,855616,null,16487579,BioGrid,0.25
CSM1,850447,RAD54,852713,null,16487579,BioGrid,0.25
CSM1,850447,KAR3,856263,null,16487579,BioGrid,0.25
CSM1,850447,SCS2,856856,null,16487579,BioGrid,0.25
CSM1,850447,CTK2,853450,null,16487579,BioGrid,0.25
CSM1,850447,GIM3,855569,null,16487579,BioGrid,0.25
CSM1,850447,CIN1,854531,null,16487579,BioGrid,0.25
CSM1,850447,VPS34,850941,null,16487579,BioGrid,0.25
CSM1,850447,CLB2,856236,null,16487579,BioGrid,0.25
CSM1,850447,CTK3,854928,null,16487579,BioGrid,0.25
CSM1,850447,BIK1,850328,null,16487579,BioGrid,0.25
CSM1,850447,NUP188,854868,null,16487579,BioGrid,0.25
CSM1,850447,SLK19,854370,null,16487579,BioGrid,0.25
CSM1,850447,ELM1,853818,null,16487579,BioGrid,0.25
CSM1,850447,ASF1,853327,null,16487579,BioGrid,0.25
CSM1,850447,ASE1,854223,null,16487579,BioGrid,0.25
CSM1,850447,PAC11,852099,null,16487579,BioGrid,0.25
CSM1,850447,CIN8,856648,null,16487579,BioGrid,0.25
CSM1,850447,PFD1,853260,null,16487579,BioGrid,0.25
CSM1,850447,ISW1,852547,null,16487579,BioGrid,0.25
CSM1,850447,HTZ1,854150,null,16487579,BioGrid,0.25
CSM1,850447,LSM6,851984,null,16487579,BioGrid,0.25
CSM1,850447,LSM1,853318,null,16487579,BioGrid,0.25
CSM1,850447,CIK1,855238,null,16487579,BioGrid,0.25
CSM1,850447,ARP6,850774,null,16487579,BioGrid,0.25
CSM1,850447,MLP1,853970,null,16487579,BioGrid,0.25
CSM1,850447,PAT1,850440,null,16487579,BioGrid,0.25
CSM1,850447,BIM1,856736,null,16487579,BioGrid,0.25
CSM1,850447,EAF5,856696,null,16487579,BioGrid,0.25
CSM1,850447,SWI6,850879,null,16487579,BioGrid,0.25
CSM1,850447,CTK1,853718,null,16487579,BioGrid,0.25
POL32,853500,ARP8,854309,null,16487579,BioGrid,0.25
POL32,853500,RMI1,856083,null,17681555,BioGrid,0.25
POL32,853500,BRE1,851485,null,16487579,BioGrid,0.25
POL32,853500,NAT1,851521,null,16487579,BioGrid,0.25
POL32,853500,UBP3,856895,null,16487579,BioGrid,0.25
POL32,853500,NPR3,856362,null,16487579,BioGrid,0.25
POL32,853500,HTZ1,854150,null,16487579,BioGrid,0.25
POL32,853500,MSH2,854063,null,16487579,BioGrid,0.25
POL32,853500,DBF2,852984,null,16487579,BioGrid,0.25
POL32,853500,SRS2,853353,null,16487579,BioGrid,0.25
POL32,853500,DPB11,853355,null,12015307,BioGrid,0.4
POL32,853500,EXO1,854198,null,25457771,BioGrid,0.4
POL32,853500,BUB3,854191,null,16487579,BioGrid,0.25
POL32,853500,PEP7,851923,null,16487579,BioGrid,0.25
POL32,853500,ISC1,856739,null,16487579,BioGrid,0.25
POL32,853500,MID1,855425,null,16487579,BioGrid,0.25
POL32,853500,ELG1,854315,null,16487579,BioGrid,0.25
POL32,853500,SPT3,852001,null,16487579,BioGrid,0.25
POL32,853500,VPS1,853870,null,16487579,BioGrid,0.25
POL32,853500,MUS81,851994,null,16487579,BioGrid,0.25
POL32,853500,RAD17,854550,null,16487579,BioGrid,0.25
POL32,853500,SWC5,852532,null,16487579,BioGrid,0.25
POL32,853500,RPN10,856607,null,16487579,BioGrid,0.25
POL32,853500,TOP3,850935,null,17681555,BioGrid,0.25
POL32,853500,DOT1,852050,null,16487579,BioGrid,0.25
POL32,853500,HHT1,852295,null,18676811,BioGrid,0.45
POL32,853500,CTK3,854928,null,16487579,BioGrid,0.25
POL32,853500,ASF1,853327,null,16487579,BioGrid,0.25
POL32,853500,SUM1,851905,null,16487579,BioGrid,0.25
POL32,853500,IML2,853363,null,16487579,BioGrid,0.25
POL32,853500,MMS22,851030,null,16487579,BioGrid,0.25
POL32,853500,LTE1,851209,null,16487579,BioGrid,0.25
POL32,853500,SWI6,850879,null,16487579,BioGrid,0.25
POL32,853500,RTT107,856559,null,26439300,BioGrid,0.4
POL32,853500,MDM32,854318,null,16487579,BioGrid,0.25
POL32,853500,YAF9,855616,null,16487579,BioGrid,0.25
POL32,853500,BIM1,856736,null,16487579,BioGrid,0.25
POL32,853500,VPS33,851112,null,16487579,BioGrid,0.25
POL32,853500,SWR1,851934,null,16487579,BioGrid,0.25
POL32,853500,RAD27,853747,null,19075004,BioGrid,0.4
POL32,853500,AIM26,853829,null,16487579,BioGrid,0.25
POL32,853500,RAD54,852713,null,16487579,BioGrid,0.25
POL32,853500,ESL2,853971,null,16487579,BioGrid,0.25
POL32,853500,RNR4,853091,null,16487579,BioGrid,0.25
POL32,853500,CDH1,852881,null,16487579,BioGrid,0.25
POL32,853500,DDC1,855907,null,16487579,BioGrid,0.25
POL32,853500,MCM10,854656,null,11168584,BioGrid,0.4
POL32,853500,POL30,852385,null,27916662,BioGrid,0.4
POL32,853500,BRE5,855787,null,16487579,BioGrid,0.25
POL32,853500,MNN10,851832,null,17681555,BioGrid,0.25
POL32,853500,BRO1,856021,null,16487579,BioGrid,0.25
POL32,853500,DIG1,856058,null,16487579,BioGrid,0.25
POL32,853500,SIR1,853976,null,18391024,Text Mining,0.75
POL32,853500,SUB1,855055,null,16487579,BioGrid,0.25
POL32,853500,LGE1,856052,null,16487579,BioGrid,0.25
POL32,853500,SLD5,852100,null,12015307,BioGrid,0.4
POL32,853500,RVS161,850367,null,16487579,BioGrid,0.25
POL32,853500,LRS4,852049,null,16487579,BioGrid,0.25
POL32,853500,CTF4,856254,null,16487579,BioGrid,0.25
POL32,853500,ELM1,853818,null,16487579,BioGrid,0.25
POL32,853500,ARC18,851085,null,14764870,BioGrid,0.25
POL32,853500,DUN1,851457,null,16487579,BioGrid,0.25
POL32,853500,SEC66,852469,null,16487579,BioGrid,0.25
POL32,853500,LSM1,853318,null,16487579,BioGrid,0.25
POL32,853500,CSE2,855744,null,16487579,BioGrid,0.25
POL32,853500,STP22,850349,null,16487579,BioGrid,0.25
POL32,853500,POL31,853462,null,22003126,BioGrid,0.4
POL32,853500,RAD59,851500,null,16487579,BioGrid,0.25
POL32,853500,SOD1,853568,null,16487579,BioGrid,0.25
POL32,853500,VPS34,850941,null,16487579,BioGrid,0.25
POL32,853500,RVS167,851996,null,16487579,BioGrid,0.25
POL32,853500,EAF3,856134,null,16487579,BioGrid,0.25
POL32,853500,NPL3,852042,null,16487579,BioGrid,0.25
POL32,853500,ARD1,856404,null,16487579,BioGrid,0.25
POL32,853500,SLD3,852765,null,12015307,BioGrid,0.4
POL32,853500,CSM1,850447,null,16487579,BioGrid,0.25
POL32,853500,HST3,854190,null,16487579,BioGrid,0.25
POL32,853500,CKB2,854204,null,16487579,BioGrid,0.25
POL32,853500,EAF1,851962,null,16487579,BioGrid,0.25
POL32,853500,FKH2,855656,null,16487579,BioGrid,0.25
POL32,853500,CTF18,855102,null,16487579,BioGrid,0.25
POL32,853500,MMS2,852793,null,20403322,BioGrid,0.4
POL32,853500,REV3,855936,null,25457771,BioGrid,0.4
POL32,853500,CCS1,855054,null,16487579,BioGrid,0.25
POL32,853500,MMS4,852395,null,16487579,BioGrid,0.25
POL32,853500,CIK1,855238,null,16487579,BioGrid,0.25
POL32,853500,YDJ1,855661,null,17681555,BioGrid,0.25
POL32,853500,VIP1,851126,null,16487579,BioGrid,0.25
POL32,853500,UBC13,851666,null,20403322,BioGrid,0.4
POL32,853500,CLA4,855418,null,16487579,BioGrid,0.25
POL32,853500,ARP6,850774,null,16487579,BioGrid,0.25
POL32,853500,VPS3,852106,null,16487579,BioGrid,0.25
POL32,853500,DCC1,850344,null,16487579,BioGrid,0.25
POL32,853500,RAD51,856831,null,29162625,BioGrid,0.4
POL32,853500,GET2,856817,null,16487579,BioGrid,0.25
POL32,853500,VAC7,855673,null,16487579,BioGrid,0.25
POL32,853500,MRC1,850297,null,25705897,BioGrid,0.4
POL32,853500,MEC3,850995,null,16487579,BioGrid,0.25
POL32,853500,WHI5,854249,null,16487579,BioGrid,0.25
POL32,853500,SLX8,856852,null,16487579,BioGrid,0.25
POL32,853500,PEP3,850840,null,16487579,BioGrid,0.25
POL32,853500,PMR1,852709,null,16487579,BioGrid,0.25
POL32,853500,CDC45,850793,null,17681555,BioGrid,0.25
POL32,853500,MET18,854678,null,16487579,BioGrid,0.25
POL32,853500,GET1,852864,null,16487579,BioGrid,0.25
POL32,853500,TSA1,854980,null,16487579,BioGrid,0.25
POL32,853500,NPT1,854384,null,16487579,BioGrid,0.25
FIR1,856754,PRI1,854825,null,8668138,BioGrid,0.4
ERG6,855003,TRP1,851570,null,19659576,BioGrid,0.4
ERG6,855003,ISC1,856739,null,19225153,BioGrid,0.4
ERG6,855003,TRP2,856824,null,21741494,BioGrid,0.4
ERG6,855003,HAC1,850513,null,15371354,BioGrid,0.4
ERG6,855003,IRA2,854073,null,21697395,BioGrid,0.4
ERG6,855003,SUR2,851891,null,19225153,BioGrid,0.4
ERG6,855003,PDR3,852278,null,24610064,BioGrid,0.4
ERG6,855003,CTK1,853718,null,21697395,BioGrid,0.4
ERG6,855003,IRE1,856478,null,15371354,BioGrid,0.4
ERG6,855003,HOG1,850803,null,29215176,BioGrid,0.4
ERG6,855003,ERG5,855029,null,21741494,BioGrid,0.4
YCG1,851925,KAR3,856263,null,18923139,BioGrid,0.4
YCG1,851925,CSM1,850447,null,18923139,BioGrid,0.4
YCG1,851925,YDJ1,855661,null,18923139,BioGrid,0.4
YCG1,851925,RTT103,851884,null,18923139,BioGrid,0.4
YCG1,851925,LRS4,852049,null,18923139,BioGrid,0.4
YCG1,851925,CIN8,856648,null,18923139,BioGrid,0.4
YCG1,851925,TOF2,853880,null,18923139,BioGrid,0.4
SRS2,853353,CNM67,855496,null,16487579,BioGrid,0.25
SRS2,853353,RTT107,856559,null,30018112,BioGrid,0.4
SRS2,853353,CTK3,854928,null,16487579,BioGrid,0.25
SRS2,853353,TOF1,855448,null,16487579,BioGrid,0.25
SRS2,853353,RTT109,850658,null,30018112,BioGrid,0.4
SRS2,853353,GON7,853255,null,16487579,BioGrid,0.25
SRS2,853353,NFI1,854327,null,24130504,BioGrid,0.4
SRS2,853353,ESC2,851965,null,16487579,BioGrid,0.25
SRS2,853353,CTK1,853718,null,16487579,BioGrid,0.25
SRS2,853353,LTE1,851209,null,16487579,BioGrid,0.25
SRS2,853353,RAD50,855471,null,16487579,BioGrid,0.25
SRS2,853353,AIM10,856820,null,16487579,BioGrid,0.25
SRS2,853353,PEP5,855271,null,16487579,BioGrid,0.25
SRS2,853353,CTF4,856254,null,30018112,BioGrid,0.4
SRS2,853353,CTK2,853450,null,16487579,BioGrid,0.25
SRS2,853353,RRG9,855508,null,16487579,BioGrid,0.25
SRS2,853353,CSM3,855067,null,16487579,BioGrid,0.25
SRS2,853353,MEC1,852433,null,20713444,BioGrid,0.4
SRS2,853353,XRS2,851975,null,30018112,BioGrid,0.4
SRS2,853353,RNH202,851873,null,24896181,BioGrid,0.4
SRS2,853353,RRG1,851637,null,16487579,BioGrid,0.25
SRS2,853353,EAF1,851962,null,16487579,BioGrid,0.25
SRS2,853353,CSM1,850447,null,16487579,BioGrid,0.25
SRS2,853353,DCC1,850344,null,16487579,BioGrid,0.25
SRS2,853353,DIA2,854247,null,16487579,BioGrid,0.25
SRS2,853353,SHP1,852222,null,16487579,BioGrid,0.25
SRS2,853353,CHL1,856099,null,30018112,BioGrid,0.4
SRS2,853353,LRS4,852049,null,16487579,BioGrid,0.25
SRS2,853353,ARP8,854309,null,16487579,BioGrid,0.25
SRS2,853353,LSM6,851984,null,16487579,BioGrid,0.25
SRS2,853353,VID22,851088,null,30018112,BioGrid,0.4
SRS2,853353,SLX8,856852,null,16487579,BioGrid,0.25
SRS2,853353,CTF8,856598,null,16487579,BioGrid,0.25
SRS2,853353,RAD52,854976,null,24130504,BioGrid,0.4
SRS2,853353,RRM3,856426,null,30018112,BioGrid,0.4
SRS2,853353,SRV2,855584,null,16487579,BioGrid,0.25
SRS2,853353,CDH1,852881,null,16487579,BioGrid,0.25
SRS2,853353,GET2,856817,null,16487579,BioGrid,0.25
SRS2,853353,MCM4,856130,null,21242538,BioGrid,0.4
SRS2,853353,VPS20,855101,null,16487579,BioGrid,0.25
SRS2,853353,RAD9,851803,null,30018112,BioGrid,0.4
SRS2,853353,GND1,856589,null,16487579,BioGrid,0.25
SRS2,853353,RMI1,856083,null,15282308,BioGrid,0.4
SRS2,853353,GET1,852864,null,16487579,BioGrid,0.25
SRS2,853353,LSM7,855575,null,16487579,BioGrid,0.25
SRS2,853353,MMS22,851030,null,30018112,BioGrid,0.4
SRS2,853353,MON2,855420,null,16487579,BioGrid,0.25
SRS2,853353,CLA4,855418,null,16487579,BioGrid,0.25
SRS2,853353,CCR4,851212,null,16487579,BioGrid,0.25
SRS2,853353,MRE11,855264,null,30018112,BioGrid,0.4
SRS2,853353,MUS81,851994,null,25765656,BioGrid,0.4
SRS2,853353,MRC1,850297,null,16487579,BioGrid,0.25
SRS2,853353,VPS34,850941,null,16487579,BioGrid,0.25
SRS2,853353,HST3,854190,null,30018112,BioGrid,0.4
SRS2,853353,CCS1,855054,null,16487579,BioGrid,0.25
SRS2,853353,MMS4,852395,null,16487579,BioGrid,0.25
SRS2,853353,POL30,852385,null,11522817,BioGrid,0.4
SRS2,853353,UAF30,854470,null,16487579,BioGrid,0.25
SRS2,853353,UBP3,856895,null,18931302,BioGrid,0.25
SRS2,853353,RAD30,852028,null,11522817,BioGrid,0.4
SRS2,853353,ASF1,853327,null,30018112,BioGrid,0.4
SRS2,853353,PEP7,851923,null,16487579,BioGrid,0.25
SRS2,853353,SGS1,855228,null,21111748,BioGrid,0.4
SRS2,853353,TOP3,850935,null,14764870,BioGrid,0.25
SRS2,853353,ELG1,854315,null,30018112,BioGrid,0.4
SRS2,853353,PMR1,852709,null,18931302,BioGrid,0.25
SRS2,853353,SLX5,851549,null,30018112,BioGrid,0.4
SRS2,853353,SWI6,850879,null,16487579,BioGrid,0.25
SRS2,853353,CTF18,855102,null,16487579,BioGrid,0.25
SRS2,853353,RAD27,853747,null,16487579,BioGrid,0.25
SRS2,853353,YAF9,855616,null,16487579,BioGrid,0.25
SRS2,853353,RML2,856660,null,16487579,BioGrid,0.25
SRS2,853353,RAD6,852822,null,22747191,BioGrid,0.4
SRS2,853353,PAT1,850440,null,16487579,BioGrid,0.25
SRS2,853353,ARD1,856404,null,16487579,BioGrid,0.25
SRS2,853353,POP2,855788,null,16487579,BioGrid,0.25
SRS2,853353,SOD1,853568,null,16487579,BioGrid,0.25
SRS2,853353,NPL3,852042,null,16487579,BioGrid,0.25
SRS2,853353,VPS15,852394,null,16487579,BioGrid,0.25
SUM1,851905,CDC7,851545,null,16077008,BioGrid,0.4
SUM1,851905,CDC45,850793,null,16077008,BioGrid,0.4
SUM1,851905,SIR4,851813,null,11316790,BioGrid,0.4
SUM1,851905,SIR3,851163,null,11316790,BioGrid,0.4
SUM1,851905,SIR2,851520,null,11316790,BioGrid,0.4
SUM1,851905,CDC6,853244,null,16077008,BioGrid,0.4
SUM1,851905,RAP1,855505,null,8754829,BioGrid,0.4
VAC7,855673,CMR1,851399,null,22842922,BioGrid,0.25
HSV2,853138,ATG21,856004,null,11536337,BioGrid,0.4
PKP1,854769,PTC6,850441,null,23704987,BioGrid,0.4
PIN3,856277,SGF73,852814,null,18931302,BioGrid,0.25
PIN3,856277,SLX5,851549,null,18931302,BioGrid,0.25
SPC3,850755,SEC11,854840,null,9148930,BioGrid,0.4
SPC3,850755,SPC2,854949,null,9148930,BioGrid,0.4
UBP7,854650,MRC1,850297,null,26740628,BioGrid,0.4
GIN4,852119,KCC4,850334,null,10725226,BioGrid,0.4
GIN4,852119,HOF1,855048,null,23447700,BioGrid,0.4
GIN4,852119,DMA2,855607,null,22570619,BioGrid,0.4
GIN4,852119,DMA1,856515,null,22570619,BioGrid,0.4
NUP120,853808,POM34,850705,null,15725626,BioGrid,0.4
NUP120,853808,UME6,851788,null,15725626,BioGrid,0.4
NUP120,853808,SLX9,852972,null,15725626,BioGrid,0.4
NUP120,853808,MLP1,853970,null,15725626,BioGrid,0.4
NUP120,853808,NUP188,854868,null,15725626,BioGrid,0.4
NUP120,853808,SRS2,853353,null,15725626,BioGrid,0.4
NUP120,853808,POM152,855159,null,15725626,BioGrid,0.4
NUP120,853808,TOP3,850935,null,15725626,BioGrid,0.4
NUP120,853808,SGS1,855228,null,15725626,BioGrid,0.4
NUP120,853808,RAD50,855471,null,15725626,BioGrid,0.4
NUP120,853808,DOC1,852611,null,15725626,BioGrid,0.4
NUP120,853808,RAD51,856831,null,15725626,BioGrid,0.4
NUP120,853808,RAD6,852822,null,15725626,BioGrid,0.4
NUP120,853808,NUP84,851441,null,15725626,BioGrid,0.4
NUP120,853808,NUP2,851048,null,15725626,BioGrid,0.4
NUP120,853808,NUP159,854691,null,8557737,BioGrid,0.4
NUP120,853808,XRS2,851975,null,15725626,BioGrid,0.4
NUP120,853808,RAD52,854976,null,15725626,BioGrid,0.4
NUP120,853808,MRE11,855264,null,15725626,BioGrid,0.4
NUP120,853808,RAD57,851567,null,15725626,BioGrid,0.4
NUP120,853808,NUP42,851774,null,15725626,BioGrid,0.4
NUP120,853808,RAD54,852713,null,15725626,BioGrid,0.4
NUP120,853808,THP1,854082,null,15725626,BioGrid,0.4
NUP120,853808,MLP2,854657,null,15725626,BioGrid,0.4
